fileName,FPDT-TCP(CoCo),FPDT-TCP(CoCo+1)
APFD_1_2,0.99731106,0.99731106
APFD_1_3,0.99929816,0.99929816
APFD_1_4,0.99503389,0.99503389
APFD_2_3,0.9969412,0.9969412
APFD_2_4,0.9992867,0.9992867
APFD_3_4,0.9958332999999999,0.9958332999999999
