fileName,FPDT-TCP(CoCo),FPDT-TCP(CoCo+1)
PTF_1_2,0.0022935779,0.0022935779
PTF_1_3,0.0024271845,0.0024271845
PTF_1_4,0.0024271845,0.0024271845
PTF_2_3,0.0018050541,0.0018050541
PTF_2_4,0.0018050541,0.0018050541
PTF_3_4,0.001506024,0.001506024
